station,valid,lat,lon,elevation,tmpf,dwpf,relh,drct,sknt,feel
3K3,2019-01-15T06:00:00.000000,37.9917,-101.7463,1005.7,24.6,23.2,94.369446,201.11111,2.6111112,20.743889
EHA,2018-07-13T06:00:00.000000,37.0008,-101.88,1099.0,77.083336,64.73333,65.87222,126.111115,8.166667,77.462776
HQG,2019-03-16T12:00:00.000000,37.1631,-101.3705,956.52,28.094444,22.494444,79.27389,216.11111,9.055555,18.668888
LBL,2020-10-15T12:00:00.000000,37.0442,-100.9599,879.0,42.833332,31.433332,63.843334,350.0,10.0,36.611668
EHA,2019-10-15T06:00:00.000000,37.0008,-101.88,1099.0,58.27222,32.366665,37.93722,148.33333,5.1666665,58.266666
LBL,2018-05-05T06:00:00.000000,37.0442,-100.9599,879.0,54.666668,37.666668,53.496666,116.666664,4.5,54.233334
19S,2020-01-20T12:00:00.000000,37.4969,-100.8329,892.57,20.066668,16.983334,87.79444,258.8889,6.2222223,11.019444
19S,2018-11-07T06:00:00.000000,37.4969,-100.8329,892.57,40.83889,36.35,83.90111,87.22222,6.0555553,36.258335
JHN,2019-10-26T18:00:00.000000,37.5782,-101.7304,1012.71,60.205883,31.205883,35.884117,157.05882,3.1176472,60.14412
LBL,2018-07-23T06:00:00.000000,37.0442,-100.9599,879.0,75.77778,66.68889,74.87556,162.22223,12.222222,76.84889
LBL,2020-01-05T12:00:00.000000,37.0442,-100.9599,879.0,37.833332,24.55,58.643333,338.33334,12.0,29.59
LBL,2018-10-31T00:00:00.000000,37.0442,-100.9599,879.0,52.833332,37.0,55.196667,245.0,12.666667,51.47167
JHN,2018-03-07T12:00:00.000000,37.5782,-101.7304,1012.71,20.588888,4.061111,48.266666,258.8889,5.8333335,12.016666
HQG,2020-09-28T18:00:00.000000,37.1631,-101.3705,956.52,61.905556,27.438889,27.934444,257.77777,16.777779,61.894444
JHN,2018-06-23T00:00:00.000000,37.5782,-101.7304,1012.71,75.52778,61.233334,63.732224,98.888885,15.166667,76.03111
EHA,2020-04-19T18:00:00.000000,37.0008,-101.88,1099.0,65.73889,34.983334,32.32,61.11111,8.222222,65.72222
GCK,2018-08-05T18:00:00.000000,37.9275,-100.7244,881.0,85.333336,62.666668,47.291668,186.66667,14.333333,86.40667
JHN,2020-05-03T06:00:00.000000,37.5782,-101.7304,1012.71,59.283333,48.122223,66.51945,40.0,12.777778,59.288887
3K3,2018-11-28T18:00:00.000000,37.9917,-101.7463,1005.7,52.4,23.6,37.122223,267.22223,5.7777777,50.648888
GCK,2019-02-15T18:00:00.000000,37.9275,-100.7244,881.0,18.52,15.13,86.401,60.0,10.7,5.682
GCK,2018-05-08T18:00:00.000000,37.9275,-100.7244,881.0,78.833336,46.5,32.29,286.66666,12.0,77.53
HQG,2019-02-10T18:00:00.000000,37.1631,-101.3705,956.52,32.35,20.416666,62.775555,175.0,9.277778,23.94389
LBL,2019-01-14T12:00:00.000000,37.0442,-100.9599,879.0,28.316668,27.5,96.706665,193.33333,6.0,21.295
3K3,2019-02-01T12:00:00.000000,37.9917,-101.7463,1005.7,20.0,16.5,86.10778,116.111115,1.5,17.617777
LBL,2019-01-15T18:00:00.000000,37.0442,-100.9599,879.0,40.166668,33.016666,76.785,186.66667,2.8333333,37.896667
19S,2018-12-03T12:00:00.000000,37.4969,-100.8329,892.57,27.76111,25.222221,90.07111,323.33334,4.8333335,21.651112
JHN,2018-10-09T12:00:00.000000,37.5782,-101.7304,1012.71,44.117645,41.282352,89.66118,348.82352,12.3529415,37.324707
GCK,2020-11-08T12:00:00.000000,37.9275,-100.7244,881.0,51.833332,48.333332,87.57667,166.66667,17.5,51.883335
EHA,2019-07-31T00:00:00.000000,37.0008,-101.88,1099.0,93.405556,57.505554,30.333334,180.0,12.777778,92.42
JHN,2020-12-29T06:00:00.000000,37.5782,-101.7304,1012.71,30.283333,27.277779,88.51889,117.77778,13.722222,19.093334
EHA,2019-02-21T12:00:00.000000,37.0008,-101.88,1099.0,20.933332,20.3,97.35722,157.22223,9.166667,9.821667
LBL,2018-09-24T06:00:00.000000,37.0442,-100.9599,879.0,57.333332,51.833332,82.691666,156.66667,7.8333335,57.333332
GCK,2020-06-01T00:00:00.000000,37.9275,-100.7244,881.0,86.833336,49.166668,27.941668,166.66667,18.666666,84.46167
19S,2020-06-05T06:00:00.000000,37.4969,-100.8329,892.57,68.9,59.233334,71.361664,182.77777,10.944445,68.89445
JHN,2019-06-23T00:00:00.000000,37.5782,-101.7304,1012.71,75.85,54.144444,47.422222,72.22222,7.388889,75.844444
GCK,2018-02-25T06:00:00.000000,37.9275,-100.7244,881.0,23.95,5.5,45.193333,88.333336,6.8333335,15.393333
3K3,2019-12-24T18:00:00.000000,37.9917,-101.7463,1005.7,43.5,20.5,42.84722,266.66666,6.1666665,40.61611
LBL,2019-06-29T12:00:00.000000,37.0442,-100.9599,879.0,68.166664,60.0,75.87334,206.66667,7.6666665,68.1
GCK,2019-03-04T12:00:00.000000,37.9275,-100.7244,881.0,5.8166666,1.1,80.38,328.33334,6.3333335,-6.346667
EHA,2018-01-02T12:00:00.000000,37.0008,-101.88,1099.0,5.2222223,-0.3888889,77.25389,141.11111,4.6666665,-3.6105556
EHA,2020-12-09T06:00:00.000000,37.0008,-101.88,1099.0,43.694443,19.411112,38.13222,262.22223,10.055555,38.38778
HQG,2019-08-11T12:00:00.000000,37.1631,-101.3705,956.52,70.03333,67.12222,90.77611,167.22223,4.0555553,70.005554
LBL,2020-03-19T18:00:00.000000,37.0442,-100.9599,879.0,62.5,37.316666,42.255,221.66667,25.166666,62.466667
3K3,2018-12-31T18:00:00.000000,37.9917,-101.7463,1005.7,28.8,23.3,79.88111,313.8889,21.944445,14.3116665
3K3,2019-12-10T18:00:00.000000,37.9917,-101.7463,1005.7,41.2,15.3,37.085,178.88889,10.111111,35.685
LBL,2020-07-06T06:00:00.000000,37.0442,-100.9599,879.0,68.5,63.333332,83.753334,178.33333,2.6666667,68.48333
3K3,2020-04-06T12:00:00.000000,37.9917,-101.7463,1005.7,43.3,36.7,77.87945,107.77778,2.0555556,42.496666
HQG,2019-07-06T00:00:00.000000,37.1631,-101.3705,956.52,83.62778,62.52222,51.930557,168.33333,13.833333,84.98278
GCK,2019-11-22T12:00:00.000000,37.9275,-100.7244,881.0,27.076923,25.1,92.152306,46.153847,10.846154,16.430769
GCK,2020-11-30T12:00:00.000000,37.9275,-100.7244,881.0,9.183333,5.6666665,85.57166,273.33334,7.3333335,-3.32
EHA,2018-01-07T00:00:00.000000,37.0008,-101.88,1099.0,50.483334,23.422222,35.274445,167.77777,12.722222,47.87389
19S,2019-07-30T12:00:00.000000,37.4969,-100.8329,892.57,67.7,56.761112,68.24555,150.55556,6.8333335,67.69444
3K3,2020-01-10T12:00:00.000000,37.9917,-101.7463,1005.7,28.6,24.4,84.14445,39.444443,7.388889,20.722221
LBL,2018-09-10T18:00:00.000000,37.0442,-100.9599,879.0,74.8,62.2,66.072,170.0,11.0,75.314
HQG,2020-01-14T00:00:00.000000,37.1631,-101.3705,956.52,54.405556,14.933333,21.726667,265.0,12.166667,52.122223
LBL,2019-03-09T18:00:00.000000,37.0442,-100.9599,879.0,55.666668,31.483334,40.29,323.33334,20.0,55.633335
19S,2019-01-02T00:00:00.000000,37.4969,-100.8329,892.57,13.577778,5.5944443,69.90389,240.0,4.8333335,5.328889
HQG,2018-07-14T12:00:00.000000,37.1631,-101.3705,956.52,68.577774,62.261112,80.488335,120.0,3.0555556,68.57222
LBL,2019-01-19T18:00:00.000000,37.0442,-100.9599,879.0,29.89,20.75,68.672,283.0,12.8,19.087
GCK,2019-01-28T18:00:00.000000,37.9275,-100.7244,881.0,33.0,18.983334,56.066666,185.0,23.0,19.713333
3K3,2018-06-12T06:00:00.000000,37.9917,-101.7463,1005.7,60.8,42.125,50.496876,47.5,7.1875,60.8
HQG,2019-12-03T06:00:00.000000,37.1631,-101.3705,956.52,34.144444,26.961111,74.725555,221.66667,7.7777777,26.967222
LBL,2019-04-07T00:00:00.000000,37.0442,-100.9599,879.0,68.5,51.5,54.963333,146.66667,11.333333,68.53333
EHA,2019-12-23T18:00:00.000000,37.0008,-101.88,1099.0,58.305557,22.355556,26.812778,242.77777,6.8333335,56.87
JHN,2019-09-19T06:00:00.000000,37.5782,-101.7304,1012.71,66.6647,54.635296,66.314705,140.0,6.0588236,66.67647
GCK,2020-08-22T12:00:00.000000,37.9275,-100.7244,881.0,61.5,58.666668,90.235,158.33333,6.0,61.533333
3K3,2018-12-07T12:00:00.000000,37.9917,-101.7463,1005.7,14.4,12.0,90.077774,75.0,3.2222223,8.472222
HQG,2018-01-28T18:00:00.000000,37.1631,-101.3705,956.52,46.02778,8.205556,23.975555,240.55556,7.3333335,43.109444
LBL,2019-01-16T18:00:00.000000,37.0442,-100.9599,879.0,37.29091,36.272728,96.07273,92.72727,7.090909,31.241817
JHN,2020-10-03T12:00:00.000000,37.5782,-101.7304,1012.71,48.883335,40.18889,72.07166,223.33333,10.222222,46.095554
EHA,2018-11-20T18:00:00.000000,37.0008,-101.88,1099.0,53.06111,27.5,38.62389,218.33333,15.777778,51.245556
19S,2018-09-29T18:00:00.000000,37.4969,-100.8329,892.57,57.244446,49.766666,77.907776,195.55556,12.222222,55.62389
3K3,2018-04-04T06:00:00.000000,37.9917,-101.7463,1005.7,27.3,3.1,35.058887,133.33333,5.0555553,21.023333
LBL,2020-03-01T12:00:00.000000,37.0442,-100.9599,879.0,35.983334,20.933332,54.508335,305.0,10.666667,27.716667
EHA,2020-06-24T18:00:00.000000,37.0008,-101.88,1099.0,90.78333,56.205555,32.01611,209.44444,12.444445,89.39611
HQG,2020-02-21T00:00:00.000000,37.1631,-101.3705,956.52,23.73889,18.38889,80.065,93.888885,2.3333333,20.212778
19S,2019-05-17T18:00:00.000000,37.4969,-100.8329,892.57,76.344444,63.383335,64.922775,183.88889,19.277779,76.85167
EHA,2018-06-04T00:00:00.000000,37.0008,-101.88,1099.0,80.11667,46.533333,31.192778,199.44444,10.888889,78.992775
EHA,2018-08-10T00:00:00.000000,37.0008,-101.88,1099.0,85.8,58.644444,41.15333,75.55556,4.2222223,85.18222
LBL,2019-06-14T00:00:00.000000,37.0442,-100.9599,879.0,81.0,56.666668,43.573334,176.66667,23.166666,80.81
EHA,2019-09-14T06:00:00.000000,37.0008,-101.88,1099.0,71.67778,63.65,76.25056,178.88889,12.0,71.672226
3K3,2018-11-23T00:00:00.000000,37.9917,-101.7463,1005.7,52.2,30.6,43.726112,154.44444,9.611111,50.194443
GCK,2020-05-10T06:00:00.000000,37.9275,-100.7244,881.0,50.666668,34.5,53.928333,33.333332,12.166667,48.303333
GCK,2018-10-30T00:00:00.000000,37.9275,-100.7244,881.0,66.166664,47.166668,51.09833,168.33333,7.3333335,65.795
HQG,2018-01-19T06:00:00.000000,37.1631,-101.3705,956.52,32.27778,5.2055554,31.601667,207.22223,9.111111,24.028889
EHA,2019-08-08T00:00:00.000000,37.0008,-101.88,1099.0,95.45556,63.077778,35.069443,140.0,10.944445,97.17722
3K3,2020-10-15T18:00:00.000000,37.9917,-101.7463,1005.7,50.2,30.4,46.887222,35.0,8.0,49.127224
EHA,2019-09-15T18:00:00.000000,37.0008,-101.88,1099.0,87.583336,58.011112,37.366665,213.33333,16.333334,86.73167
HQG,2019-05-03T06:00:00.000000,37.1631,-101.3705,956.52,51.566666,50.394444,95.71167,146.11111,8.888889,51.577778
GCK,2020-10-09T12:00:00.000000,37.9275,-100.7244,881.0,60.666668,47.833332,62.353333,186.66667,10.833333,60.7
3K3,2019-02-11T00:00:00.000000,37.9917,-101.7463,1005.7,34.1,21.4,60.691113,89.44444,8.555555,26.57611
GCK,2018-05-22T12:00:00.000000,37.9275,-100.7244,881.0,60.833332,57.666668,89.61667,160.0,7.6666665,60.833332
EHA,2018-12-15T12:00:00.000000,37.0008,-101.88,1099.0,33.56111,14.2,44.66111,224.44444,9.111111,25.444445
19S,2020-08-10T18:00:00.000000,37.4969,-100.8329,892.57,86.51667,64.3,48.225555,182.77777,8.833333,87.827225
JHN,2018-12-01T00:00:00.000000,37.5782,-101.7304,1012.71,44.32,38.893333,81.598,82.0,10.733334,38.214
JHN,2019-07-09T12:00:00.000000,37.5782,-101.7304,1012.71,65.977776,65.68889,99.05889,177.77777,4.111111,66.10111
HQG,2020-09-06T18:00:00.000000,37.1631,-101.3705,956.52,82.87778,58.461113,44.886665,227.77777,13.277778,82.541664
GCK,2018-03-16T18:00:00.000000,37.9275,-100.7244,881.0,54.142857,34.271427,48.03,300.0,32.0,51.66714
3K3,2018-02-17T12:00:00.000000,37.9917,-101.7463,1005.7,30.1,19.7,65.03222,243.88889,4.388889,25.416111
19S,2019-08-12T06:00:00.000000,37.4969,-100.8329,892.57,79.094444,63.816666,60.524445,223.88889,8.555555,79.80556
19S,2020-06-14T18:00:00.000000,37.4969,-100.8329,892.57,89.67778,47.5,24.056667,193.88889,20.944445,86.79667
19S,2020-11-09T06:00:00.000000,37.4969,-100.8329,892.57,60.166668,54.97778,82.97945,163.88889,20.0,60.177776
LBL,2020-03-27T12:00:00.000000,37.0442,-100.9599,879.0,55.714287,38.885715,61.897144,165.71428,7.857143,54.307144
GCK,2020-03-04T00:00:00.000000,37.9275,-100.7244,881.0,55.833332,20.266666,25.221666,224.0,6.0,55.533333
LBL,2019-02-07T12:00:00.000000,37.0442,-100.9599,879.0,11.75,8.05,84.7675,20.0,10.5,-2.765
LBL,2019-04-16T06:00:00.000000,37.0442,-100.9599,879.0,59.0,29.033333,32.378334,218.33333,11.5,59.033333
HQG,2020-06-23T12:00:00.000000,37.1631,-101.3705,956.52,62.172222,58.944443,89.73333,131.66667,3.6666667,62.166668
3K3,2018-09-11T12:00:00.000000,37.9917,-101.7463,1005.7,60.3,58.8,94.865555,143.88889,7.5,60.3
JHN,2019-07-09T06:00:00.000000,37.5782,-101.7304,1012.71,74.05556,68.833336,84.49389,161.66667,9.0,75.17111
HQG,2018-03-29T06:00:00.000000,37.1631,-101.3705,956.52,46.05,34.1,63.50722,17.777779,18.666666,39.545
LBL,2018-12-27T06:00:00.000000,37.0442,-100.9599,879.0,38.18889,36.755554,94.51611,253.88889,19.055555,27.665556
JHN,2020-05-09T12:00:00.000000,37.5782,-101.7304,1012.71,41.394444,29.455555,62.63111,157.22223,11.277778,35.005
GCK,2018-05-24T18:00:00.000000,37.9275,-100.7244,881.0,81.0,55.0,42.421665,208.33333,14.5,80.236664
GCK,2019-12-31T12:00:00.000000,37.9275,-100.7244,881.0,16.683332,12.3,82.65,270.0,8.166667,5.315
EHA,2018-03-06T12:00:00.000000,37.0008,-101.88,1099.0,27.588888,0.90555555,31.260555,284.44446,7.7222223,18.926111
GCK,2020-08-10T06:00:00.000000,37.9275,-100.7244,881.0,75.666664,62.166668,63.925,105.0,11.333333,76.19334
HQG,2019-04-25T06:00:00.000000,37.1631,-101.3705,956.52,49.988888,41.394444,72.70111,216.66667,5.611111,48.962223
JHN,2018-03-13T12:00:00.000000,37.5782,-101.7304,1012.71,33.766666,15.561111,46.95111,77.22222,6.7222223,27.392778
HQG,2019-06-10T12:00:00.000000,37.1631,-101.3705,956.52,48.038887,44.072224,86.90389,252.22223,4.4444447,45.852222
GCK,2019-08-02T06:00:00.000000,37.9275,-100.7244,881.0,77.833336,70.333336,78.185,185.0,12.166667,79.20167
JHN,2019-03-09T18:00:00.000000,37.5782,-101.7304,1012.71,52.794445,28.422222,39.712776,312.22223,17.444445,51.547222
19S,2018-01-14T18:00:00.000000,37.4969,-100.8329,892.57,43.155556,27.961111,56.739445,298.8889,9.388889,38.427776
HQG,2018-12-26T18:00:00.000000,37.1631,-101.3705,956.52,45.16111,44.922222,99.09889,143.88889,7.611111,41.521667
EHA,2019-08-07T12:00:00.000000,37.0008,-101.88,1099.0,74.672226,60.983334,62.676666,251.66667,5.388889,74.765
HQG,2019-05-05T12:00:00.000000,37.1631,-101.3705,956.52,49.511112,47.93889,94.345,193.33333,5.2222223,47.90222
19S,2020-05-08T18:00:00.000000,37.4969,-100.8329,892.57,53.8,26.188889,36.055557,78.888885,16.0,51.58889
GCK,2019-02-09T18:00:00.000000,37.9275,-100.7244,881.0,34.016666,12.783334,42.856667,188.33333,23.833334,20.99
EHA,2020-07-13T06:00:00.000000,37.0008,-101.88,1099.0,78.505554,66.96111,69.90611,133.33333,13.888889,79.11611
JHN,2020-07-29T18:00:00.000000,37.5782,-101.7304,1012.71,81.98889,72.03889,72.87444,141.66667,4.0,85.67
EHA,2019-09-24T00:00:00.000000,37.0008,-101.88,1099.0,86.5,52.85,34.316666,177.22223,12.944445,84.51778
GCK,2020-04-14T12:00:00.000000,37.9275,-100.7244,881.0,23.833334,19.783333,84.475,281.66666,6.0,15.806666
JHN,2019-11-30T18:00:00.000000,37.5782,-101.7304,1012.71,44.538887,24.605556,45.73389,297.77777,16.777779,36.57111
GCK,2020-07-08T18:00:00.000000,37.9275,-100.7244,881.0,91.666664,62.566666,39.806667,195.0,21.333334,92.71667
JHN,2019-02-05T06:00:00.000000,37.5782,-101.7304,1012.71,26.73889,21.36111,79.90945,88.888885,7.2222223,18.325556
JHN,2019-12-19T00:00:00.000000,37.5782,-101.7304,1012.71,49.455555,21.622223,34.40889,167.77777,6.111111,46.511112
HQG,2019-06-18T12:00:00.000000,37.1631,-101.3705,956.52,62.105556,61.4,97.59944,67.22222,1.7222222,62.105556
JHN,2019-04-06T12:00:00.000000,37.5782,-101.7304,1012.71,52.27222,43.155556,71.543335,177.22223,10.055555,51.175556
LBL,2019-12-20T00:00:00.000000,37.0442,-100.9599,879.0,45.5,8.666667,22.963333,173.33333,14.333333,40.898335
EHA,2019-06-06T00:00:00.000000,37.0008,-101.88,1099.0,72.16111,58.194443,62.083332,198.33333,6.5,72.172226
EHA,2020-05-14T12:00:00.000000,37.0008,-101.88,1099.0,57.738888,52.75,84.18,282.22223,10.666667,57.75
JHN,2019-06-30T06:00:00.000000,37.5782,-101.7304,1012.71,71.93889,52.705555,52.432777,154.44444,6.8333335,71.83833
19S,2019-07-15T18:00:00.000000,37.4969,-100.8329,892.57,87.333336,66.083336,50.460556,162.77777,10.722222,89.52
LBL,2019-08-14T00:00:00.000000,37.0442,-100.9599,879.0,85.457146,64.71429,50.154285,110.0,11.857142,87.35571
HQG,2018-09-03T12:00:00.000000,37.1631,-101.3705,956.52,65.175,62.3875,90.65312,102.35294,4.882353,65.1625
19S,2018-07-04T12:00:00.000000,37.4969,-100.8329,892.57,72.594444,58.75,62.13278,163.33333,11.222222,72.583336
HQG,2020-03-11T00:00:00.000000,37.1631,-101.3705,956.52,68.94444,30.288889,24.657778,204.44444,10.888889,68.73278
LBL,2019-04-20T18:00:00.000000,37.0442,-100.9599,879.0,75.833336,42.0,31.473333,203.33333,16.166666,74.54667
LBL,2018-07-30T12:00:00.000000,37.0442,-100.9599,879.0,63.288887,61.133335,92.82889,323.33334,10.222222,63.27778
3K3,2019-02-09T18:00:00.000000,37.9917,-101.7463,1005.7,37.7,16.6,43.41611,176.66667,14.444445,28.794445
GCK,2018-07-07T18:00:00.000000,37.9275,-100.7244,881.0,82.0,65.333336,57.47167,178.33333,11.833333,83.51
GCK,2018-02-18T18:00:00.000000,37.9275,-100.7244,881.0,59.0,26.85,31.52,203.33333,24.166666,55.523335
EHA,2020-04-03T18:00:00.000000,37.0008,-101.88,1099.0,40.544445,17.505556,39.89389,99.44444,13.166667,32.444443
3K3,2019-06-27T18:00:00.000000,37.9917,-101.7463,1005.7,89.9,51.2,27.906666,160.0,5.611111,87.668335
19S,2018-03-23T06:00:00.000000,37.4969,-100.8329,892.57,55.605556,35.133335,46.442223,126.666664,8.388889,55.616665
3K3,2020-06-27T18:00:00.000000,37.9917,-101.7463,1005.7,85.0,53.9,35.336113,153.88889,6.3333335,83.61
GCK,2020-07-17T00:00:00.000000,37.9275,-100.7244,881.0,87.0,66.5,51.066666,160.0,11.5,89.6
JHN,2020-03-24T12:00:00.000000,37.5782,-101.7304,1012.71,46.00625,46.00625,100.0,233.125,6.3125,42.706875
JHN,2020-03-22T12:00:00.000000,37.5782,-101.7304,1012.71,30.116667,30.116667,100.0,209.44444,5.0555553,24.531666
19S,2019-08-21T06:00:00.000000,37.4969,-100.8329,892.57,77.11667,60.494446,57.26278,140.0,8.444445,77.181114
19S,2018-05-20T00:00:00.000000,37.4969,-100.8329,892.57,,,,345.55554,14.055555,
EHA,2018-09-23T00:00:00.000000,37.0008,-101.88,1099.0,75.183334,44.844444,35.409443,153.33333,10.888889,74.13611
EHA,2020-11-19T06:00:00.000000,37.0008,-101.88,1099.0,63.02778,39.038887,41.24111,219.44444,16.0,63.038887
HQG,2020-07-04T12:00:00.000000,37.1631,-101.3705,956.52,68.5,61.922222,79.81611,136.66667,3.7222223,68.477776
3K3,2018-10-03T06:00:00.000000,37.9917,-101.7463,1005.7,72.6,56.6,57.385,187.77777,13.055555,72.6
HQG,2019-12-26T06:00:00.000000,37.1631,-101.3705,956.52,38.81111,20.083334,46.955555,272.77777,9.166667,32.045
JHN,2020-02-03T18:00:00.000000,37.5782,-101.7304,1012.71,31.233334,28.905556,91.02055,315.55554,14.888889,19.898333
3K3,2020-01-10T18:00:00.000000,37.9917,-101.7463,1005.7,32.2,28.2,85.09333,207.77777,14.555555,21.51111
EHA,2018-02-11T12:00:00.000000,37.0008,-101.88,1099.0,17.98889,15.6,,318.8889,7.0555553,
19S,2019-11-10T00:00:00.000000,37.4969,-100.8329,892.57,69.36667,21.055555,16.658333,202.77777,9.833333,69.36667
19S,2019-10-13T00:00:00.000000,37.4969,-100.8329,892.57,63.883335,21.794445,22.842222,163.33333,5.611111,63.592777
19S,2019-08-16T18:00:00.000000,37.4969,-100.8329,892.57,85.522224,63.844444,49.262222,176.11111,7.111111,86.59889
3K3,2018-11-15T00:00:00.000000,37.9917,-101.7463,1005.7,47.1,29.1,51.93667,206.11111,3.6111112,46.30611
JHN,2018-05-17T06:00:00.000000,37.5782,-101.7304,1012.71,63.13889,54.02778,72.996666,126.111115,7.7222223,63.144444
19S,2019-05-09T18:00:00.000000,37.4969,-100.8329,892.57,42.48125,38.5375,85.925,36.875,15.0625,34.385
GCK,2019-10-14T12:00:00.000000,37.9275,-100.7244,881.0,40.166668,34.833332,81.25833,173.33333,4.5,36.803333
HQG,2018-08-12T06:00:00.000000,37.1631,-101.3705,956.52,65.85555,57.194443,74.384445,9.444445,0.44444445,65.85
GCK,2019-05-29T00:00:00.000000,37.9275,-100.7244,881.0,72.125,51.125,50.775,285.7143,10.0,71.97375
19S,2019-08-21T12:00:00.000000,37.4969,-100.8329,892.57,73.61667,63.583332,71.297226,134.44444,8.388889,73.687775
3K3,2020-11-06T06:00:00.000000,37.9917,-101.7463,1005.7,44.4,25.0,46.538887,63.88889,1.5555556,43.69389
19S,2018-08-12T12:00:00.000000,37.4969,-100.8329,892.57,60.044445,55.483334,85.43166,194.44444,2.2777777,60.033333
LBL,2020-06-21T00:00:00.000000,37.0442,-100.9599,879.0,86.333336,55.666668,35.31167,185.0,12.333333,85.04667
GCK,2020-04-11T18:00:00.000000,37.9275,-100.7244,881.0,71.333336,33.483334,26.61,282.5,7.5,71.36667
19S,2020-09-02T18:00:00.000000,37.4969,-100.8329,892.57,80.21111,62.18889,57.071667,75.0,6.7222223,80.16333
JHN,2018-02-01T12:00:00.000000,37.5782,-101.7304,1012.71,29.51111,22.055555,73.63,321.1111,6.611111,22.09
LBL,2020-01-31T00:00:00.000000,37.0442,-100.9599,879.0,39.333332,31.483334,73.98167,91.666664,4.5,35.646667
19S,2019-03-26T12:00:00.000000,37.4969,-100.8329,892.57,42.694443,41.633335,96.02889,196.11111,7.0555553,37.816113
EHA,2018-08-01T18:00:00.000000,37.0008,-101.88,1099.0,80.9,61.344444,52.18111,148.88889,6.611111,81.407776
JHN,2019-01-05T06:00:00.000000,37.5782,-101.7304,1012.71,40.422222,27.133333,58.787777,237.77777,12.333333,32.62
19S,2020-03-20T00:00:00.000000,37.4969,-100.8329,892.57,59.294445,30.23889,41.13389,272.22223,27.277779,56.66611
HQG,2018-02-13T12:00:00.000000,37.1631,-101.3705,956.52,30.35,12.305555,46.803333,203.88889,16.333334,18.225
LBL,2020-11-24T06:00:00.000000,37.0442,-100.9599,879.0,52.657143,48.45714,85.41857,191.42857,19.857143,52.67143
EHA,2018-09-12T18:00:00.000000,37.0008,-101.88,1099.0,84.19444,60.383335,45.353333,202.22223,21.11111,84.23111
19S,2019-06-16T18:00:00.000000,37.4969,-100.8329,892.57,74.994446,59.966667,60.208332,120.0,8.611111,75.02611
3K3,2018-06-03T06:00:00.000000,37.9917,-101.7463,1005.7,55.0,40.7,59.323334,74.44444,5.111111,54.804443
GCK,2020-06-18T00:00:00.000000,37.9275,-100.7244,881.0,92.833336,55.333332,28.595,168.33333,23.833334,91.08833
JHN,2020-05-23T18:00:00.000000,37.5782,-101.7304,1012.71,83.38333,51.877777,41.045555,175.0,14.722222,81.52111
JHN,2018-03-25T12:00:00.000000,37.5782,-101.7304,1012.71,41.288887,37.97222,88.06389,111.666664,12.5,33.77
HQG,2018-03-06T06:00:00.000000,37.1631,-101.3705,956.52,28.527779,-6.95,21.836111,288.33334,6.9444447,20.609444
19S,2019-03-18T18:00:00.000000,37.4969,-100.8329,892.57,49.172222,32.05,53.532776,105.55556,12.111111,45.839443
JHN,2019-06-09T12:00:00.000000,37.5782,-101.7304,1012.71,59.511112,51.85,75.9,356.1111,27.0,59.5
